"year","month","rain","sum","count","duration_bom_stn","severity_bom_stn","duration_bom_stn_declared","severity_bom_stn_declared","duration_awap","severity_awap","duration_awap_declared","severity_awap_declared","duration_emast","severity_emast","duration_emast_declared","severity_emast_declared","rain_bom_stn","rain_awap","rain_emast"
1976,7,121.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,77.6,95.6999969482422,82.3798217773438
1976,8,16.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,8.2,8.19999980926514,9.27524471282959
1976,9,57.1,-1.49152542372881,1,1,-2.04724409448819,FALSE,FALSE,1,-1.47368421052632,FALSE,FALSE,1,-1.33333333333333,FALSE,FALSE,39,41.9000015258789,39.5163612365723
1976,10,184.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,164.8,169,167.187835693359
1976,11,84.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,107.6,70.8000030517578,72.6026382446289
1976,12,23,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,17.4,24,24.0222969055176
1977,1,79.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,59.4,62.7000007629395,73.483772277832
1977,2,165,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,128.5,140.300003051758,166.385437011719
1977,3,190.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,116.6,127.900001525879,152.983520507812
1977,4,15,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,9,12.6000003814697,11.5445528030396
1977,5,142.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,156.3,126.5,125.066070556641
1977,6,90.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,83.6,77.8000030517578,70.4901962280273
1977,7,5.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0.819158852100372
1977,8,16.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,11.8,16.3999996185303,14.4084167480469
1977,9,47.2,-1.89830508474576,1,0,0,FALSE,FALSE,1,-1.26315789473684,FALSE,FALSE,0,0,FALSE,FALSE,58.6,45,39.2704696655273
1977,10,11.8,-3.71027089671157,2,0,0,FALSE,FALSE,2,-2.45614035087719,FALSE,FALSE,1,-1.52380952380952,FALSE,FALSE,8.8,8.19999980926514,9.03505802154541
1977,11,29.5,-7.2316384180791,3,1,-2.99212598425197,FALSE,FALSE,3,-5.89473684210526,FALSE,FALSE,2,-5.14285714285714,FALSE,FALSE,33,21.2000007629395,22.6802539825439
1977,12,36.2,-11.163262349703,4,2,-6.5511811023622,FALSE,FALSE,4,-9.75438596491228,FALSE,FALSE,3,-8.95238095238095,FALSE,FALSE,55.6,39.5,36.2758026123047
1978,1,288,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,259.4,257.200012207031,273.005889892578
1978,2,21.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,1,-1.07317073170732,FALSE,FALSE,24.8,29.6000003814697,22.0282459259033
1978,3,326.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,346.2,328,325.017852783203
1978,4,72.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,69.6,71.8000030517578,61.6192321777344
1978,5,101.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,78.2,74.5,80.2168960571289
1978,6,288.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,235.2,248.100006103516,252.315841674805
1978,7,11.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,7.8,10.5,9.24534034729004
1978,8,24.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,9.4,11.3000001907349,13.4743766784668
1978,9,93.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,47.6,60.2999992370605,64.3345031738281
1978,10,69.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,57.8,54.5,58.9463729858398
1978,11,122.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,121,126.199996948242,127.619766235352
1978,12,78.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,59.8,74,75.8375015258789
1979,1,71.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,30.4,34.5999984741211,36.778434753418
1979,2,20.5,NA,0,1,-1.52380952380952,FALSE,FALSE,1,-1.30973451327434,FALSE,FALSE,1,-1.85365853658537,FALSE,FALSE,24.8,17.5,18.9199542999268
1979,3,112.2,NA,0,2,-4,FALSE,FALSE,2,-3.53982300884956,FALSE,FALSE,2,-4.09756097560976,FALSE,FALSE,69,73.3000030517578,75.5125579833984
1979,4,21.5,-2.22222222222222,1,3,-6.92063492063492,FALSE,FALSE,3,-6.4070796460177,FALSE,FALSE,3,-7.51219512195122,FALSE,FALSE,18,21.5,20.6016731262207
1979,5,100,-4.78632478632479,2,4,-10.3492063492063,FALSE,FALSE,4,-9.76991150442478,FALSE,FALSE,4,-10.9268292682927,FALSE,FALSE,85.2,76.5999984741211,79.7295761108398
1979,6,127.2,-6.61683326090106,3,5,-12.7744031996001,TRUE,FALSE,5,-12.2962272938985,TRUE,FALSE,5,-13.7839721254355,TRUE,FALSE,107.2,100.400001525879,103.985054016113
1979,7,17.4,-8.85412139649428,4,6,-14.4436945381827,TRUE,FALSE,6,-14.5418413289862,TRUE,FALSE,6,-16.260162601626,TRUE,FALSE,47.8,21.8999996185303,17.3173427581787
1979,8,7.8,-10.5490366507316,5,7,-15.6090488688914,TRUE,FALSE,7,-16.366402732495,TRUE,FALSE,7,-17.5934959349593,TRUE,TRUE,8.5,7.69999980926514,6.31758213043213
1979,9,25.3,-12.7185281761553,6,8,-16.7744031996001,TRUE,FALSE,8,-18.4716658903897,TRUE,TRUE,8,-19.1173054587689,TRUE,TRUE,23.4,21.6000003814697,19.6762828826904
1979,10,33.4,-14.5988700564972,7,9,0,TRUE,FALSE,9,-20.085700978109,TRUE,TRUE,9,-20.8315911730546,TRUE,TRUE,40,28.6000003814697,31.0409698486328
1979,11,72.7,-17.1629726205997,8,10,0,TRUE,FALSE,10,-21.6997360658283,TRUE,TRUE,10,-22.3554006968641,TRUE,TRUE,88,80.5999984741211,76.0598373413086
1979,12,9.1,-21.0262204838476,9,11,-2.86614173228346,TRUE,FALSE,11,-25.2786834342493,TRUE,TRUE,11,-25.9744483159117,TRUE,TRUE,2.2,4.30000019073486,6.09965467453003
1980,1,119.7,-23.6586991163262,10,12,-5.53280839895013,TRUE,FALSE,12,-27.8627542307095,TRUE,TRUE,12,-28.9988385598142,TRUE,TRUE,95.6,105.900001525879,114.644744873047
1980,2,67.8,-25.9492974069245,11,13,-7.94550681164854,TRUE,FALSE,13,-29.8804533457538,TRUE,TRUE,13,-32.2183507549361,TRUE,TRUE,55,78.9000015258789,66.2349014282227
1980,3,40.9,-28.7185281761553,12,14,-10.8026496687914,TRUE,FALSE,14,-32.6769135227449,TRUE,TRUE,14,-35.6329849012776,TRUE,TRUE,32,29.5,32.704776763916
1980,4,10.8,-32.1031435607707,13,15,-14.2947131608549,TRUE,FALSE,15,-35.968948920975,TRUE,TRUE,15,-39.4378629500581,TRUE,TRUE,5.3,5.40000009536743,5.9201397895813
1980,5,138.5,-34.8723743300014,14,16,-17.0248718910136,TRUE,FALSE,16,-38.2698338767272,TRUE,TRUE,16,-41.6817653890825,TRUE,TRUE,136.4,130.699996948242,135.72802734375
1980,6,49.3,-37.0418658554252,15,17,-19.1981002374703,TRUE,TRUE,17,-39.81369352585,TRUE,TRUE,17,-43.3960511033682,TRUE,TRUE,28.4,30.3999996185303,32.4958648681641
1980,7,33.8,-39.7537302622048,16,18,-22.0012498437695,TRUE,TRUE,18,-42.1294829995342,TRUE,TRUE,18,-46.0627177700348,TRUE,TRUE,26.4,33.9000015258789,27.3619575500488
1980,8,8.5,-43.0757641605099,17,19,-24.867391576053,TRUE,TRUE,19,-45.0768514205869,TRUE,TRUE,19,-48.1579558652729,TRUE,TRUE,6.5,6.09999990463257,5.50180196762085
1980,9,3.5,-46.3300014486455,18,20,-27.5445569303837,TRUE,TRUE,20,-47.81369352585,TRUE,TRUE,20,-50.253193960511,TRUE,TRUE,2.2,3.20000004768372,3.23931622505188
1980,10,48.2,-48.825727944372,19,21,-29.4028246469191,TRUE,TRUE,21,-49.6382549293588,TRUE,TRUE,21,-52.3484320557491,TRUE,TRUE,47.3,49.0999984741211,45.3840637207031
1980,11,43.3,-52.4154715341156,20,22,-33.0248718910136,TRUE,TRUE,22,-53.1470268591834,TRUE,TRUE,22,-56.1579558652729,TRUE,TRUE,36.7,40.7000007629395,42.3498802185059
1980,12,64.4,-55.8684629871071,21,23,-36.5209348831396,TRUE,TRUE,23,-56.6557987890079,TRUE,TRUE,23,-59.3960511033682,TRUE,TRUE,49.2,45.5999984741211,46.2570648193359
1981,1,78.7,-59.0479501665942,22,24,-39.6955380577428,TRUE,TRUE,24,-59.877037727061,TRUE,TRUE,24,-63.2009291521487,TRUE,TRUE,72.6,73.5,68.2474822998047
1981,2,202.5,NA,0,25,-39.949506311711,TRUE,TRUE,25,-60.4788076385654,TRUE,TRUE,25,-64.664343786295,TRUE,TRUE,201.7,187.399993896484,182.898239135742
1981,3,26.9,-1.05982905982906,1,26,-40.0764904386952,TRUE,TRUE,26,-61.6469492314858,TRUE,TRUE,26,-66.7131242740999,TRUE,TRUE,49.8,26.2000007629395,27.0848217010498
1981,4,133.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,150.9,139.100006103516,136.334655761719
1981,5,111.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,100.3,99.0999984741211,101.385513305664
1981,6,33.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,24.4,23.2999992370605,25.0505027770996
1981,7,35.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,31.6,37.4000015258789,30.753288269043
1981,8,6.2,-2.16949152542373,1,0,0,FALSE,FALSE,1,-1.05263157894737,FALSE,FALSE,0,0,FALSE,FALSE,5.6,5.09999990463257,5.99671220779419
1981,9,5,-3.93220338983051,2,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,2,2.70000004768372,3.87893986701965
1981,10,166.5,-5.12878458641171,3,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,131,147.199996948242,149.849060058594
1981,11,150,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,124.6,122.900001525879,129.972442626953
1981,12,74.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,69.6,75.1999969482422,80.1799240112305
1982,1,83.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,70.7,71.3000030517578,71.7360305786133
1982,2,34,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,26.8,27.3999996185303,28.6299991607666
1982,3,172.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,164.4,156.399993896484,150.149200439453
1982,4,9.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,5.6,9,7.31996250152588
1982,5,5.9,-2.90598290598291,1,1,-2.34920634920635,FALSE,FALSE,1,-2.58407079646018,FALSE,FALSE,1,-2.82926829268293,FALSE,FALSE,3,2.09999990463257,3.08166837692261
1982,6,56.9,-5.75344053310155,2,2,-5.27834020747407,FALSE,FALSE,2,-5.67179009470579,FALSE,FALSE,2,-6.25783972125436,FALSE,FALSE,31.2,28.2999992370605,26.753396987915
1982,7,55.7,-8.73649138055918,3,3,-8.52243469566304,FALSE,FALSE,3,-9.04021114733737,FALSE,FALSE,3,-9.49593495934959,FALSE,FALSE,21,20.8999996185303,18.7252941131592
1982,8,8.8,-11.5839490076778,4,4,-11.3255843019623,FALSE,FALSE,4,-12.127930445583,FALSE,FALSE,4,-12.1626016260163,FALSE,FALSE,12.6,4.09999990463257,3.19629859924316
1982,9,158.4,-13.821237143271,5,5,-13.8137732783402,TRUE,FALSE,5,-15.0752988666356,TRUE,FALSE,5,-14.8292682926829,TRUE,FALSE,139.8,138.199996948242,130.097366333008
1982,10,47.3,-15.4280747501086,6,6,-15.6090488688914,TRUE,FALSE,6,-17.2507374631268,TRUE,FALSE,6,-17.6864111498258,TRUE,TRUE,42.8,40.2000007629395,39.3529624938965
1982,11,11.2,-16.6930320150659,7,7,-17.2783402074741,TRUE,FALSE,7,-19.4261760596181,TRUE,TRUE,7,-20.1626016260163,TRUE,TRUE,11,9.80000019073486,9.31505870819092
1982,12,23.5,-18.5049978270317,8,8,-19.1996000499938,TRUE,TRUE,8,-21.6016146561093,TRUE,TRUE,8,-22.8292682926829,TRUE,TRUE,20.1,19.1000003814697,20.2743911743164
1983,1,34.1,-20.79559611763,9,9,-21.7392825896763,TRUE,TRUE,9,-24.4688712932774,TRUE,TRUE,9,-26.2439024390244,TRUE,TRUE,34,30.2999992370605,34.939022064209
1983,2,45.1,-23.1545704766044,10,10,-24.5329333833271,TRUE,TRUE,10,-27.2653314702686,TRUE,TRUE,10,-30.0487804878049,TRUE,TRUE,43.1,52.5999984741211,48.9975204467773
1983,3,245.1,-25.3767926988266,11,11,-26.1202349706287,TRUE,TRUE,11,-29.7078093463748,TRUE,TRUE,11,-32.8780487804878,TRUE,TRUE,249.8,205.600006103516,222.488967895508
1983,4,90.9,-27.1887585107924,12,12,-27.1361079865017,TRUE,TRUE,12,-32.008694302127,TRUE,TRUE,12,-35.7073170731707,TRUE,TRUE,67.4,67.3000030517578,53.1100845336914
1983,5,136.5,NA,0,0,0,FALSE,FALSE,13,-32.0440925322155,TRUE,TRUE,13,-36.1951219512195,TRUE,TRUE,102.9,97.6999969482422,96.8295669555664
1983,6,71.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,56.4,56.5999984741211,62.6286926269531
1983,7,27.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,24.4,24.3999996185303,23.6179084777832
1983,8,37.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,20.6,14.3000001907349,14.2006855010986
1983,9,56.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,55,59.4000015258789,55.686164855957
1983,10,125.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,159.8,119.199996948242,124.098434448242
1983,11,35.3,-1.05982905982906,1,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,19.8,32.5999984741211,30.2308521270752
1983,12,119.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,100.2,99.9000015258789,104.57878112793
1984,1,174.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,228.8,183.699996948242,190.983413696289
1984,2,113.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,114.2,131.5,123.216537475586
1984,3,153.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,109.9,113.699996948242,128.043701171875
1984,4,100.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,73.1,88.8000030517578,84.9095611572266
1984,5,75.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,50.9,54.7999992370605,58.1564674377441
1984,6,64.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,57.3,63.5999984741211,67.1169204711914
1984,7,134.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,93.5,135.100006103516,110.447624206543
1984,8,12.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,9.7,12.3000001907349,13.4371614456177
1984,9,35.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,33.2,36,34.4049987792969
1984,10,34.7,-1.26495726495726,1,1,-1.60629921259843,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,23,25.8999996185303,24.1737022399902
1984,11,241.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,155.2,166.100006103516,176.871368408203
1984,12,78.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,63.2,70.3000030517578,70.3671417236328
1985,1,7.8,NA,0,1,-1.71428571428571,FALSE,FALSE,0,0,FALSE,FALSE,1,-1.07317073170732,FALSE,FALSE,4.9,9.69999980926514,9.9409704208374
1985,2,50.8,NA,0,2,-3.80952380952381,FALSE,FALSE,1,-1.80530973451327,FALSE,FALSE,2,-3.31707317073171,FALSE,FALSE,41.3,37.2999992370605,40.4898719787598
1985,3,55,NA,0,3,-6.47619047619048,FALSE,FALSE,2,-4.31858407079646,FALSE,FALSE,3,-6.53658536585366,FALSE,FALSE,52.6,48.0999984741211,41.2846832275391
1985,4,213.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,176.8,186.699996948242,182.886291503906
1985,5,120.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,116.7,107.5,123.389976501465
1985,6,93.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,81.3,87.6999969482422,89.2084732055664
1985,7,56.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,40.5,45.9000015258789,41.1427116394043
1985,8,22.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,17.2,14.3000001907349,15.5691061019897
1985,9,65,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,62.6,58.0999984741211,51.8453559875488
1985,10,170.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,138,153.300003051758,148.483978271484
1985,11,98.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,149.8,96.9000015258789,107.229148864746
1985,12,78.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,106.2,70.9000015258789,71.0461273193359
1986,1,186.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,169.6,174,174.501312255859
1986,2,68.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,28.4,32.9000015258789,40.7061920166016
1986,3,15.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,5.8,6.59999990463257,8.78695774078369
1986,4,54.5,NA,0,0,0,FALSE,FALSE,1,-1.66371681415929,FALSE,FALSE,1,-1.46341463414634,FALSE,FALSE,30.8,35.9000015258789,40.5495758056641
1986,5,34.2,-1.94871794871795,1,1,-1.84126984126984,FALSE,FALSE,2,-4.38938053097345,FALSE,FALSE,2,-4.09756097560976,FALSE,FALSE,28.6,19,21.0352039337158
1986,6,7.1,-4.7283789656671,2,2,-5.21134858142732,FALSE,FALSE,3,-7.89815246079801,FALSE,FALSE,3,-7.33565621370499,FALSE,FALSE,3,4.19999980926514,4.15567541122437
1986,7,24.8,-8.66058235549761,3,3,-9.14835645544307,FALSE,FALSE,4,-11.8279770222015,FALSE,FALSE,4,-11.335656213705,FALSE,FALSE,19.4,24.8999996185303,20.3597068786621
1986,8,385.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,458.5,372.899993896484,393.051239013672
1986,9,51.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,35.4,44.5999984741211,43.9552879333496
1986,10,51.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,62.4,55.2000007629395,55.2084693908691
1986,11,177.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,180.1,175.100006103516,167.95426940918
1986,12,16.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,21.6,16,15.6471633911133
1987,1,54.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,52.1,46.5,45.2369728088379
1987,2,32.9,-1.53846153846154,1,0,0,FALSE,FALSE,1,-1.38053097345133,FALSE,FALSE,1,-2.4390243902439,FALSE,FALSE,35,29.6000003814697,27.7103576660156
1987,3,159.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,168.2,184.800003051758,169.316436767578
1987,4,41,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,20.8,25.1000003814697,27.2918548583984
1987,5,57.4,-3.04273504273504,1,1,-2.28571428571429,FALSE,FALSE,1,-2.3716814159292,FALSE,FALSE,1,-3.02439024390244,FALSE,FALSE,49.8,48.5,52.8320808410645
1987,6,55.6,-5.48341300883674,2,2,-3.95500562429696,FALSE,FALSE,2,-4.05589194224499,FALSE,FALSE,2,-5.50058072009292,FALSE,FALSE,38,40.2999992370605,36.4945182800293
1987,7,63.2,-7.51731131392148,3,3,-5.05736782902137,FALSE,FALSE,0,0,FALSE,FALSE,3,-6.83391405342625,FALSE,FALSE,62,61.7999992370605,49.0826644897461
1987,8,237.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,203,192.100006103516,213.355117797852
1987,9,8.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,5.6,7.69999980926514,7.78058338165283
1987,10,204.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,130.7,181.899993896484,187.427398681641
1987,11,139.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,141.5,105.800003051758,105.227172851562
1987,12,80.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,96.2,80.0999984741211,79.2176132202148
1988,1,179,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,154.5,137.300003051758,128.127548217773
1988,2,125.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,86.6,107.400001525879,102.079475402832
1988,3,72.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,59.1,57.9000015258789,49.9695854187012
1988,4,484.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,363.5,433.5,429.892486572266
1988,5,151.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,196.5,172.199996948242,168.402770996094
1988,6,61.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,39,38.9000015258789,34.6433334350586
1988,7,157.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,144.2,162.5,149.891510009766
1988,8,44.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,36.6,30.2000007629395,32.3729591369629
1988,9,107.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,81.1,87.3000030517578,82.5469741821289
1988,10,0.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,0.041581466794014
1988,11,142.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,129,140.899993896484,154.913955688477
1988,12,141.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,153.6,133.800003051758,135.905029296875
1989,1,132.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,106.1,102.699996948242,104.802124023438
1989,2,72.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,46.8,53.7000007629395,54.8167533874512
1989,3,153.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,128.8,140,132.222900390625
1989,4,314.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,282.6,279.100006103516,287.558685302734
1989,5,115.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,100.4,92.0999984741211,84.9521713256836
1989,6,196.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,143.6,145.600006103516,136.180236816406
1989,7,18.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,12.6,16.8999996185303,15.2567234039307
1989,8,38.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,24.8,23.6000003814697,27.9212703704834
1989,9,2.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0.4,1.79999995231628,2.26172733306885
1989,10,17.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,17.1,15.6999998092651,15.702220916748
1989,11,55.6,-1.4017094017094,1,1,-2.04724409448819,FALSE,FALSE,1,-1.68421052631579,FALSE,FALSE,1,-1.71428571428571,FALSE,FALSE,50.6,49.7000007629395,53.6928749084473
1989,12,117.7,-4.03418803418803,2,2,-5.03937007874016,FALSE,FALSE,2,-4.70175438596491,FALSE,FALSE,2,-4.57142857142857,FALSE,FALSE,102.7,87.5,93.3650360107422
1990,1,86,-5.84615384615385,3,3,-7.45206849143857,FALSE,FALSE,3,-7.00263934171712,FALSE,FALSE,3,-7.01045296167247,FALSE,FALSE,73.9,75.6999969482422,80.2648468017578
1990,2,558.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,456.2,502,490.948425292969
1990,3,125.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,116.7,115.900001525879,107.368240356445
1990,4,277.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,232.9,239.600006103516,244.006546020508
1990,5,121.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,99.8,90.6999969482422,99.4335021972656
